,ID,Query,difficulty,dataset
352,faq_171,フリープラグインの新たな仕様によって、どのようなscriptタグが表示されますか？,easy,test
353,faq_171,フリープラグインの新たな仕様によって、許可されている提供元サービス（ドメイン）はどのようなものですか？,easy,test
354,faq_171,フリープラグインの新たな仕様によって、許可されていない提供元サービス（ドメイン）はどのようなものですか？,easy,test
355,faq_171,フリープラグインの設定方法はどこで確認できますか？,easy,test
356,faq_172,テーマの追加方法は何ですか？,hard,test
357,faq_172,テーマを追加するための2つの方法はありますか？,hard,test
358,faq_172,テーマを追加する際に必要な手順はありますか？,hard,test
359,faq_172,テーマの編集画面からテーマを追加する方法はありますか？,hard,test
360,faq_172,テーマの順番はどのように設定できますか？,hard,test
361,faq_172,テーマの削除方法は何ですか？,hard,test
362,faq_172,テーマを削除するためには何をする必要がありますか？,hard,test
363,faq_172,テーマを削除する際に注意すべき点はありますか？,hard,test
364,faq_172,テーマの削除に制限はありますか？,hard,test
365,faq_176,リンクカードが表示されない場合、どのような原因が考えられますか？,easy,test
366,faq_179,AmebaアプリでYouTube動画を挿入する方法はありますか？,easy,test
367,faq_179,パソコンの最新版エディタを使ってYouTube動画を記事に挿入する方法を教えてください。,easy,test
368,faq_179,Amebaアプリで複数のYouTube動画を一度に挿入することはできますか？,easy,test
369,faq_179,YouTube動画を記事に挿入するためには、どのエディタを選択すればいいですか？,easy,test
370,faq_179,YouTube動画を記事に挿入するためには、どのような手順を踏めばいいですか？,easy,test
371,faq_179,パソコンのエディタでYouTube動画を挿入する方法を教えてください。,easy,test
372,faq_179,YouTube動画を記事に挿入するためには、どのような設定を行えばいいですか？,easy,test
373,faq_179,AmebaアプリでYouTube動画を挿入するためには、どのアイコンをタップすればいいですか？,easy,test
374,faq_179,パソコンのエディタでYouTube動画を挿入するためには、どのマークをクリックすればいいですか？,easy,test
375,faq_179,Amebaアプリで挿入したいYouTube動画を検索する方法を教えてください。,easy,test
376,faq_180,絵文字を記事に挿入する方法は何ですか？,easy,test
377,faq_180,スマートフォンで絵文字を利用するにはどうすればいいですか？,easy,test
378,faq_180,パソコン（Windows）で絵文字を利用するにはどうすればいいですか？,easy,test
379,faq_180,パソコン（Mac）で絵文字を利用するにはどうすればいいですか？,easy,test
380,faq_180,記事入力画面に絵文字を挿入するためには、どのマークをタップすればいいですか？,easy,test
381,faq_180,絵文字の挿入方法を教えてください。,easy,test
382,faq_180,絵文字を挿入するためのキーボードショートカットはありますか？,easy,test
383,faq_180,絵文字を挿入するためのショートカットキーを教えてください。,easy,test
384,faq_181,文字サイズの変更方法は何ですか？,easy,test
385,faq_182,記事を削除する方法はありますか？,easy,test
386,faq_182,記事を非公開にする方法はありますか？,easy,test
387,faq_184,投稿文字数の上限はありますか？,easy,test
388,faq_184,投稿時に文字数が増え、表示上は制限文字数以内でも投稿ができない場合はなぜですか？,easy,test
389,faq_186,ブログを非公開にする方法はありますか？,easy,test
390,faq_186,ブログを一時的に非公開にすることはできますか？,easy,test
391,faq_186,アメンバー機能を使ってブログ記事を公開する方法を教えてください。,easy,test
392,faq_186,アメンバー機能を使って承認したアメーバ会員以外にはブログ記事を非公開にすることはできますか？,easy,test
393,faq_186,アメンバー機能を使ってブログ記事を公開すると、どのようにアメーバ会員に公開されますか？,easy,test
394,faq_188,1ヵ月に投稿できる記事の上限は何ですか？,hard,test
395,faq_188,記事の投稿数に制限はありますか？,hard,test
396,faq_188,1ヵ月に投稿できる記事の最大数はいくつですか？,hard,test
397,faq_188,記事を投稿する際に制限はありますか？,hard,test
398,faq_188,1ヵ月に投稿できる記事の数には制限がありますか？,hard,test
399,faq_188,記事を投稿する回数には上限がありますか？,hard,test
400,faq_188,1ヵ月に投稿できる記事の最大数はどれくらいですか？,hard,test
401,faq_188,記事の投稿数には制限があるのですか？,hard,test
402,faq_188,1ヵ月に投稿できる記事の上限はいくつですか？,hard,test
403,faq_188,記事を投稿する際には制限があるのですか？,hard,test
404,faq_189,リブログ機能を使って他のユーザーのブログ記事を自分の記事に貼り付ける方法を教えてください。,easy,test
405,faq_190,記事の編集はどこからできますか？,easy,test
406,faq_191,画像のアップロード容量を増やす方法はありますか？,easy,test
407,faq_191,有料プランに申し込むと、画像のアップロード容量がどれくらいまで増えますか？,easy,test
408,faq_191,有料プランに申し込んだ後、画像フォルダ容量に制限はありますか？,easy,test
409,faq_191,Instagramから連携投稿した画像は、画像フォルダ容量に含まれますか？,easy,test
410,faq_191,有料期間が終了した後、アップロードされた画像は削除されますか？,easy,test
411,faq_191,有料期間が終了した後、画像フォルダ容量はどのようになりますか？,easy,test
412,faq_191,画像フォルダ容量を超えて保存している画像を削除しないと、新たにアップロードできませんか？,easy,test
413,faq_192,代替テキストを設定することで、ブログ記事の画像をより良く表現することができますか？,hard,test
414,faq_194,画像の代替テキストはなぜ重要ですか？,easy,test
415,faq_196,利用可能な外部サービスの一覧にはどのようなサービスがありますか？,hard,test
416,faq_198,ハッシュタグを使って投稿をまとめる方法を教えてください。,easy,test
417,faq_204,ブログを閲覧したユーザーの情報は分かりますか？,hard,test
418,faq_204,いいね！やコメント、リブログをされた場合は、確認できますか？,hard,test
419,faq_206,CSSカスタマイズとは何ですか？,easy,test
420,faq_206,CSSはどのように使われますか？,easy,test
421,faq_206,CSSで何を編集できますか？,easy,test
422,faq_206,CSSで地色テキストを変更するにはどうすればいいですか？,easy,test
423,faq_206,CSSで文字のサイズや書体を変更するにはどうすればいいですか？,easy,test
424,faq_206,ブログデザインをCSSでカスタマイズする方法を教えてください。,easy,test
425,faq_208,ブログデザインを変更する方法はありますか？,easy,test
426,faq_208,スマートフォンで設定したデザインはAmebaアプリで適用されますか？,easy,test
427,faq_208,パソコンでカスタム可能デザインを利用するにはどうすればいいですか？,easy,test
428,faq_208,CSSカスタマイズを使ってデザインを編集する方法はありますか？,easy,test
429,faq_208,CSSの編集方法やデザインが崩れた場合の対応はサポートされていますか？,easy,test
430,faq_210,ブログデザインをカスタマイズするためには、どのデザインを適用すればいいですか？,easy,test
431,faq_210,ブログのヘッダーにオリジナル画像を追加する方法を教えてください。,easy,test
432,faq_210,ブログタイトルと説明文のサイズや色を変更することはできますか？,easy,test
433,faq_210,背景の色や画像をカスタマイズする方法を教えてください。,easy,test
434,faq_210,カスタマイズしたデザインを保存するにはどうすればいいですか？,easy,test
435,faq_211,お引越し後に他社ブログの記事を更新できますか？,easy,test
436,faq_211,お引越し登録時に再発行しないでくださいとはどういう意味ですか？,easy,test
437,faq_212,お引越しできないものはありますか？,easy,test
438,faq_212,記事のレイアウトは完全に反映されますか？,easy,test
439,faq_212,絵文字は反映されますか？,easy,test
440,faq_212,MTファイルの文字コードは何ですか？,easy,test
441,faq_212,アメブロ禁止タグが使われている記事はお引越しできますか？,easy,test
442,faq_212,記事のタイトルに含まれるタグはお引越しされますか？,easy,test
443,faq_212,記事タイトルが文字化けする場合はありますか？,easy,test
444,faq_212,記事タイトルが49文字以上の場合、反映されませんか？,easy,test
445,faq_212,記事本文が制限を超える場合はどうなりますか？,easy,test
446,faq_212,空白の記事は反映されますか？,easy,test
447,faq_212,絵文字は正しく表示されますか？,easy,test
448,faq_212,ファイルサイズオーバーの画像を投稿した記事はお引越しできますか？,easy,test
449,faq_212,お引越し可能なファイルサイズの上限はいくつですか？,easy,test
450,faq_212,Twittre連携記事はお引越しできますか？,easy,test
451,faq_212,どの画像形式がお引越し可能ですか？,easy,test
452,faq_212,お引越し元ブログサービスの画像はお引越しできますか？,easy,test
453,faq_212,全ての記事が反映されない場合があるのですか？,easy,test
454,faq_212,画像のサイズ制限はありますか？,easy,test
455,faq_212,お引越し後にお引越し元ブログの内容は消えますか？,easy,test
456,faq_212,お引越し後に他社ブログの記事の追加/更新/削除は反映されますか？,easy,test
457,faq_212,お引越し完了までの注意点はありますか？,easy,test
458,faq_212,お引越し元のブログサービスを退会するとお引越しできなくなりますか？,easy,test
459,faq_213,お引越し先のブログでの画像形式はどのようなものが使えますか？,easy,test
460,faq_213,お引越し元のブログに登録されている写真はお引越しできますか？,easy,test
461,faq_213,お引越し先のブログに全ての記事が反映されない場合があるのはなぜですか？,easy,test
462,faq_213,お引越し先のブログで保持できる画像のサイズ制限はありますか？,easy,test
463,faq_213,お引越し先のブログで動画ファイルをアップロードするとどのように反映されますか？,easy,test
464,faq_213,お引越し後に他社ブログの記事を追加/更新/削除することはできますか？,easy,test
465,faq_213,お引越し登録後に他社ブログのパスワードを変更するとどうなりますか？,easy,test
466,faq_220,お引越しする際の注意点について教えてください,easy,test
467,faq_220,お引越し後に確認する必要があることは何ですか,easy,test
468,faq_220,移行できない記事や画像が含まれる場合はどうなりますか,easy,test
469,faq_220,移行不備がある場合はどうすればいいですか,easy,test
470,faq_220,コメントやトラックバックはお引越しできますか,easy,test
471,faq_220,記事レイアウトは完全に反映されますか,easy,test
472,faq_220,絵文字は反映されますか,easy,test
473,faq_220,MTファイルの文字コードは何ですか,easy,test
474,faq_220,アメブロの禁止タグが使われている場合はどうなりますか,easy,test
475,faq_220,記事タイトルが文字化けする場合はどうなりますか,easy,test
476,faq_220,記事本文が制限を超える場合はどうなりますか,easy,test
477,faq_220,記事が未入力または半角スペースのみの場合はどうなりますか,easy,test
478,faq_220,画像のファイルサイズがオーバーした場合はどうなりますか,easy,test
479,faq_220,画像の形式は何ですか,easy,test
480,faq_220,お引越し元ブログサービスの画像は移行されますか,easy,test
481,faq_220,全ての記事が反映されない場合はありますか,easy,test
482,faq_220,画像サイズが大きい場合はどうなりますか,easy,test
483,faq_220,動画の制限時間は何分ですか,easy,test
484,faq_220,著作権違反とされた動画はどうなりますか,easy,test
485,faq_220,アフィリエイトリンクを使用している記事は移行されますか,easy,test
486,faq_220,お引越し後にお引越し元ブログの内容は消えますか,easy,test
487,faq_220,解決しない場合はどうすればいいですか,easy,test
488,faq_220,Amebaに関するお問い合わせはどこにすればいいですか,easy,test
489,faq_224,サードパーティCookieを拒否すると、いいね！などをする際に再度ログインが求められますか？,easy,test
490,faq_224,Amebaを利用する際には、サードパーティCookieを許可する必要がありますか？,easy,test
491,faq_224,特定のブラウザでサードパーティCookieを許可・拒否する方法はありますか？,easy,test
492,faq_224,Chromeを利用している場合、記事投稿時にプレビューが表示されない場合はどうすればいいですか？,easy,test
493,faq_226,InternetExplorer11やEdgeブラウザで最新版エディタが使えない場合、どのように解決できますか？,easy,test
494,faq_230,いいね！の上限に達している場合、いいね！をすることができません。,easy,test
495,faq_230,通信環境がよくない場合、いいね！ができないことがあります。,easy,test
496,faq_230,「プライベートブラウズ」モードになっている場合（iphone、Safariの場合）、いいね！ができないことがあります。,easy,test
497,faq_231,「いいね！」ボタンを押すにはどうすればいいですか？,easy,test
498,faq_231,「いいね！」を取り消すにはどうすればいいですか？,easy,test
499,faq_231,アメンバー限定記事には「いいね！」ボタンは表示されますか？,easy,test
500,faq_231,全体公開の記事に「いいね！」ボタンが表示されない場合、どうすればいいですか？,easy,test
501,faq_231,自分のブログについた「いいね！」を削除することはできますか？,easy,test
502,faq_231,「いいね！」の受付を「受け付けない」に変更することはできますか？,easy,test
503,faq_232,コメントをする際にニックネームやURLが変更できないのはなぜですか？,easy,test
504,faq_232,コメントをした後、コメントの返信が来た際に通知は来ますか？,easy,test
505,faq_232,コメントが反映されない場合、なぜですか？,easy,test
506,faq_232,規約違反はしていないのにコメントが削除されました、なぜですか？,easy,test
507,faq_232,つけたコメントを削除したいです、どうすればいいですか？,easy,test
508,faq_237,画像が横向きで投稿される場合、どのように修正すればよいですか？,easy,test
509,faq_238,記事の投稿時刻を非表示にする方法はありますか？,easy,test
510,faq_239,画像の容量制限はありますか？,easy,test
511,faq_239,画像のファイル形式はどのようなものが利用できますか？,easy,test
512,faq_239,アップロードできない場合、どのような問題が考えられますか？,easy,test
513,faq_239,問題が解決しない場合、改善するためにどのような操作を試すべきですか？,easy,test
514,faq_239,オンラインストレージやSDカードに保存されている画像はアップロードできますか？,easy,test
515,faq_240,他の人のブログにつけたコメントを削除する方法はありますか？,easy,test
516,faq_241,フォローしたブログの更新情報はどのように通知されますか？,easy,test
517,faq_242,いいね！をするにはどうすればいいですか？,easy,test
518,faq_242,いいね！を取り消す方法はありますか？,easy,test
519,faq_246,更新通知を受け取るための設定方法を教えてください。,easy,test
520,faq_249,Amebaアプリを使ってブログを検索する方法を教えてください。,easy,test
521,faq_251,フォローフィードからブログを削除しても削除されない場合はどうすればいいですか？,easy,test
522,faq_256,フォローするとは何ですか？,easy,test
523,faq_256,フォロワーとは何ですか？,easy,test
524,faq_256,フォローする方法はどうすればいいですか？,easy,test
525,faq_256,フォローを解除する方法はありますか？,easy,test
526,faq_256,フォロワーの受付設定はどこで行えますか？,easy,test
527,faq_256,自分のフォロワーを確認する方法はありますか？,easy,test
528,faq_256,フォロワーを公開したくない場合はどうすればいいですか？,easy,test
529,faq_256,ブログを書いていないのにフォローされた場合はどうすればいいですか？,easy,test
530,faq_256,フォローされたという通知が来たのにフォロワーがいない場合はなぜですか？,easy,test
531,faq_256,フォローを削除しても相手に通知されますか？,easy,test
532,faq_256,フォロー数を非公開にする方法はありますか？,easy,test
533,faq_256,表示されているフォロワーの数字と実際のフォロワー数が合わない場合はなぜですか？,easy,test
534,faq_258,自分の生年月日が表示されるのはなぜですか？,easy,test
535,faq_258,生年月日を非公開にする方法はありますか？,easy,test
536,faq_259,削除した記事を復旧する方法はありますか？,easy,test
537,faq_259,キャッシュ情報を利用して削除した記事を再投稿することはできますか？,easy,test
538,faq_261,メッセージを保護するためには、どのような手順を踏めばよいですか？,easy,test
539,faq_261,メッセージを保護するためには、Amebaプレミアムに加入する必要がありますか？,easy,test
540,faq_261,メッセージを保護するためには、Amebaプレミアムのどのコースを選べばよいですか？,easy,test
541,faq_261,メッセージを保護するためには、保護したいメッセージをどのように選択すればよいですか？,easy,test
542,faq_261,メッセージを保護した後、どこで保護されたメッセージを確認できますか？,easy,test
543,faq_261,Amebaプレミアムを解約しても、保護したメッセージはどうなりますか？,easy,test
544,faq_262,フォローフィードに表示されるのは、自分が投稿したブログ記事だけですか？,easy,test
545,faq_262,フォローフィードには、フォローしているブログの更新記事も表示されますか？,easy,test
546,faq_262,フォローフィードには、アメンバーになっているブログの更新記事も表示されますか？,easy,test
547,faq_262,フォローフィードに表示されるのは、直近2か月以内に更新された2000件までですか？,easy,test
548,faq_262,フォローフィードに表示されない場合、記事投稿時の仕組みに何か問題がありますか？,easy,test
549,faq_262,相手が下書きから数分で記事を公開した場合、フォローフィードには反映されないのですか？,easy,test
550,faq_262,フォローフィードに表示されない記事は、閲覧することはできますか？,easy,test
551,faq_264,Amebaプレミアムの料金はいくらですか？,hard,test
552,faq_264,お支払い方法は何がありますか？,hard,test
553,faq_264,初月無料の条件は何ですか？,hard,test
554,faq_266,解約手続きができない,easy,test
555,faq_267,クレジットカードの有効期限が切れた場合、Amebaプレミアムの自動継続はされませんか？,easy,test
556,faq_267,クレジットカードの解約手続きをした場合、Amebaプレミアムの自動継続はされませんか？,easy,test
557,faq_267,クレジットカードの番号が変更になった場合、Amebaプレミアムの自動継続はされませんか？,easy,test
558,faq_267,ガラケーからスマートフォンに変更した場合、Amebaプレミアムの自動継続はされませんか？,easy,test
559,faq_267,Amebaプレミアムの利用期間中に支払い方法を変更しなかった場合、自動的に解約されますか？,easy,test
560,faq_268,アメーバIDを持っていない場合、メッセージ機能を利用することはできますか？,easy,test
561,faq_268,メッセージを送信するためには、相手がメッセージを受け付ける設定にしている必要がありますか？,easy,test
562,faq_268,メッセージを送信する際、送信画面はどのように開きますか？,easy,test
563,faq_269,支払い方法を変更するにはどうすればいいですか？,easy,test
564,faq_269,支払い方法を変更するためにはどのような手続きが必要ですか？,easy,test
565,faq_272,Ameba公式ジャンルの設定方法はどこで行えますか？,hard,test
566,faq_278,ランキングへの参加にはどのような手続きが必要ですか？,easy,test
567,faq_279,アプリを削除したらデータが初期化されてしまいました。データを復旧する方法はありますか？,easy,test
568,faq_281,推奨環境を満たしているのに、なぜ動作が不安定なのですか？,easy,test
569,faq_283,ピグライフで有利に進めるためにはアイテムを購入する必要がありますか？,easy,test
570,faq_283,ピグライフで問題が発生した場合、どこに問い合わせればよいですか？,easy,test
571,faq_284,チャット機能はありますか？,easy,test
572,faq_284,掲示板以外で他のピグと交流する方法はありますか？,easy,test
573,faq_285,公式ハッシュタグを使うと、どのようなメリットがありますか？,easy,test
574,faq_285,公式ハッシュタグを使って投稿すると、どのようにランキングされますか？,easy,test
575,faq_285,公式ハッシュタグを使わずに投稿してもランキングに参加できますか？,easy,test
576,faq_285,公式ハッシュタグにはどのようなマークが表示されますか？,easy,test
577,faq_287,機種変更する際に、ピグライフのデータを引き継ぐ方法はありますか？,easy,test
578,faq_287,データ移行の手順を教えてください。,easy,test
579,faq_288,なぜアクセス数が減ったのですか？,easy,test
580,faq_291,機種変更IDはどのように確認できますか？,easy,test
581,faq_291,機種変更IDは他の人に教えても大丈夫ですか？,easy,test
582,faq_291,機種変更IDを変更することはできますか？,easy,test
583,faq_291,機種変更IDを公開するとどうなりますか？,easy,test
584,faq_291,機種変更IDを他のデバイスに移行することはできますか？,easy,test
585,faq_291,機種変更IDを変更するとデータが消えてしまいますか？,easy,test
586,faq_291,機種変更IDを他の人と共有することはできますか？,easy,test
587,faq_292,アカウントを複数の端末で共有することはできますか？,easy,test
588,faq_292,他の端末でも同じアカウントでログインできますか？,easy,test
589,faq_292,アカウントを複数のデバイスで利用する方法はありますか？,easy,test
590,faq_292,複数の端末で同じアカウントを使うことはできますか？,easy,test
591,faq_292,アカウントを共有して利用することはできますか？,easy,test
592,faq_292,複数のデバイスで同じアカウントを使うことはできませんか？,easy,test
593,faq_292,他の端末でも同じアカウントでプレイできますか？,easy,test
594,faq_292,アカウントを複数の機器で共有することはできませんか？,easy,test
595,faq_292,複数の端末で同じアカウントを使う方法はありますか？,easy,test
596,faq_292,アカウントを他のデバイスでも利用することはできますか？,easy,test
597,faq_295,先行ボーナスをもらえなかった場合、どのようにクエストのクリア日時を確認すればよいですか？,easy,test
598,faq_295,クリア条件はどこで確認できますか？,easy,test
599,faq_296,クエストで指定のアイテムを作ったのにクリアにならない場合、どうすればいいですか？,easy,test
600,faq_297,クエストクリア履歴を確認する方法はありますか？,easy,test
601,faq_298,「繰り返しOK」の「おねがいクエスト」の進捗がリセットされた場合、どうすればいいですか？,easy,test
602,faq_301,ジェムの消費履歴を確認する方法はありますか？,easy,test
603,faq_305,ジェムを購入するための手順を教えてください。,easy,test
604,faq_305,ジェムを購入する際に必要な情報は何ですか？,easy,test
605,faq_306,ボーナスコインが利用できるアプリは、どのアプリですか？,hard,test
606,faq_308,ジェムを購入しても反映されませんが、どうすればいいですか？,easy,test
607,faq_311,コインを買うためには、どのようなお金が必要ですか？,easy,test
608,faq_311,未成年の場合、コインを買う際には何か特別な手続きが必要ですか？,easy,test
609,faq_311,クレジットカードを使ってコインを買うことはできますか？,easy,test
610,faq_311,コインを買う際に必要なルールや法律について教えてください。,easy,test
611,faq_311,コインを買う際に注意すべき特定の法律や規制はありますか？,easy,test
612,faq_311,コインを買う際に疑問点がある場合、誰に確認すればよいですか？,easy,test
613,faq_314,ピグとは何ですか？,hard,test
614,faq_314,Amebaブログ内のサービスとは具体的にどのようなものですか？,hard,test
615,faq_314,アメーバピグの世界ではどのようなことができますか？,hard,test
616,faq_314,他のユーザーのピグとコミュニケーションをとる方法はありますか？,hard,test
617,faq_314,ピグのキャラクターを変更することはできますか？,hard,test
618,faq_315,アメーバピグをプレイするためには、どのような環境が推奨されていますか？,hard,test
619,faq_319,アメーバピグにログインするためには、どのアカウントを使用すればいいですか？,easy,test
620,faq_319,2014年2月12日以前にパソコン版ピグに登録した場合、どのアカウントでログインすればいいですか？,easy,test
621,faq_319,他のアカウントでログインした場合、以前のデータは引き継がれますか？,easy,test
622,faq_319,誤って他のアカウントでログインした場合、どうすればアメーバIDでログインできますか？,easy,test
623,faq_321,性別を変更する方法はありますか？,easy,test
624,faq_321,性別を変更することはできますか？,easy,test
625,faq_323,ピグの利用にはコインが必要ですか？,easy,test
626,faq_323,アイテム購入やペットの購入にはコインが必要ですか？,easy,test
627,faq_324,海外からでも利用できますか？,easy,test
628,faq_326,タイトル: 対象年齢はありますか？,easy,test
629,faq_326,アメーバピグは何歳から利用できますか？,easy,test
630,faq_326,アメーバピグの利用には年齢制限はありますか？,easy,test
631,faq_326,未成年でもアメーバピグを利用することはできますか？,easy,test
632,faq_326,アメーバピグの利用には親の承諾が必要ですか？,easy,test
633,faq_326,生年月日によって制限がかかる機能はありますか？,easy,test
634,faq_331,ピグとも申請を断った場合、相手に通知されますか？,hard,test
635,faq_331,ピグとも申請を拒否しても、相手には通知されませんか？,hard,test
636,faq_331,ピグとも申請を断ったら、相手に何かしらの通知が行われますか？,hard,test
637,faq_331,ピグとも申請を拒否した場合、相手には何らかの通知が届きますか？,hard,test
638,faq_332,ピグともを削除する手順を教えてください。,easy,test
639,faq_335,目や髪型などの顔の設定を変更する方法はありますか？,easy,test
640,faq_339,ピグともの上限人数は何人ですか？,easy,test
641,faq_341,ピグを退会する方法はありますか？,easy,test
642,faq_341,ピグの退会はできないのですか？,easy,test
643,faq_341,ピグの退会に関する問題が解決しない場合、どうすればいいですか？,easy,test
644,faq_341,ピグの退会に関する問題が解決しない場合、どこに問い合わせればいいですか？,easy,test
645,faq_342,グッピグ帳を確認する方法はどこですか？,easy,test
646,faq_347,グッピグボタンが押せない理由は何ですか？,easy,test
647,faq_347,グッピグボタンが表示されない理由は何ですか？,easy,test
648,faq_347,グッピグボタンが押せない場合、どうすれば解決できますか？,easy,test
649,faq_347,グッピグボタンが表示されない場合、どうすれば解決できますか？,easy,test
650,faq_347,グッピグボタンが押せない時にお問い合わせする方法はありますか？,easy,test
651,faq_347,グッピグボタンが表示されない時にお問い合わせする方法はありますか？,easy,test
652,faq_349,水着を着ると、表示されないアイテムがありますか？,easy,test
653,faq_354,グッピグをされてもアメが増えない場合、どのような原因が考えられますか？アメが増えない理由を教えてください。,easy,test
654,faq_357,「牧場にかえす」を行った後、ペットはどこに戻りますか？,easy,test
655,faq_357,「牧場にかえす」を行った後、ペットを元に戻すことはできますか？,easy,test
656,faq_357,「牧場にかえす」を行った後、コインは返金されますか？,easy,test
657,faq_357,「牧場にかえす」を行った後、他のペットと交換することはできますか？,easy,test
658,faq_359,アメを貯めるための方法は何ですか？,easy,test
659,faq_364,コインを貯める方法はありますか？,easy,test
660,faq_364,コインを購入するにはどうすればいいですか？,easy,test
661,faq_367,コインを使って何を購入できますか？,easy,test
662,faq_368,使用中のポーションアイテムを解除する方法はありますか？,easy,test
663,faq_370,引換券を使えないアイテムはありますか？,easy,test
664,faq_370,引換券を使うときには何か条件がありますか？,easy,test
665,faq_370,引換券を使ってアイテムを購入するとき、引換券の使用制限はありますか？,easy,test
666,faq_373,引換券が使えないアイテムはありますか？,hard,test
667,faq_373,引換券が使えないアイテムはどのように判断されますか？,hard,test
668,faq_376,アメーバIDを指定してコメントをブロックする方法はありますか？,easy,test
669,faq_376,IPアドレスを指定してコメントをブロックする方法はありますか？,easy,test
670,faq_376,コメントブロックの設定方法を教えてください。,easy,test
671,faq_376,コメントブロックしたいアメーバIDを確認するにはどうすればいいですか？,easy,test
672,faq_376,コメントブロックしたいIPアドレスを確認するにはどうすればいいですか？,easy,test
673,faq_376,「メモ」とは何ですか？必要ですか？,easy,test
674,faq_376,アメーバ会員以外からのコメントをブロックするにはどうすればいいですか？,easy,test
675,faq_376,「メモ」に絵文字やHTMLタグを登録することはできますか？,easy,test
676,faq_376,ブロックしたいIPアドレスが複数ある場合、一括でブロックする方法はありますか？,easy,test
677,faq_376,登録できるコメントブロックの最大件数は何件ですか？,easy,test
678,faq_376,携帯電話からのコメントやIPアドレスが取得できなかった場合、どうなりますか？,easy,test
679,faq_377,アカウントブロック機能を使用すると、以下の制限がかけられますか？,easy,test
680,faq_377,コメントをすることができますか？,easy,test
681,faq_377,公開フォロー、非公開フォローをすることができますか？,easy,test
682,faq_377,リブログをすることができますか？,easy,test
683,faq_377,ブロックした相手がフォローしている場合、フォローが解除されますか？,easy,test
684,faq_377,ブロックを行った人にはどのような制限がかけられますか？,easy,test
685,faq_377,ブロックを行った人のブログは自分のホームやフォローフィードに表示されますか？,easy,test
686,faq_378,アメンバー申請を受け付けない設定方法はありますか？,easy,test
687,faq_379,Amebaメッセージは、アメーバID：ameba-supportから送られるものですか？,easy,test
688,faq_379,Amebaからのメッセージに返信することはできますか？,easy,test
689,faq_379,警告メッセージに対して、どのような対応が必要ですか？,easy,test
690,faq_382,楽天アフィリエイトIDを連携する方法はありますか？,hard,test
691,faq_382,楽天アフィリエイトIDを解除する方法はありますか？,hard,test
692,faq_382,楽天アフィリエイトIDを間違って入力した場合、報酬を受け取ることができないのですか？,hard,test
693,faq_383,アメーバIDを指定して個別にメッセージを受信拒否する方法はありますか？,easy,test
694,faq_383,メッセージを全て拒否する方法はありますか？,easy,test
695,faq_384,迷惑なコメントを避けるためには、どのような対策がありますか？,easy,test
696,faq_385,楽天市場の商品をブログに投稿するためには、どのような手順を踏めばいいですか？,easy,test
697,faq_385,ブログ管理画面でAmeba Pickを見るという項目がありますが、それはどこにありますか？,easy,test
698,faq_385,楽天会員でない場合、楽天IDを取得するためにはどのような手続きが必要ですか？,easy,test
699,faq_385,楽天IDの連携が完了した後、どのように楽天市場の商品を紹介できますか？,easy,test
700,faq_385,商品を投稿するためには、どの画面のPickアイコンをタップすればいいですか？,easy,test
701,faq_385,商品を検索して投稿する方法を教えてください。,easy,test
702,faq_385,Ameba PickにアクセスするためのURLは何ですか？,easy,test
703,faq_388,自動でおまかせ広告を挿入する方法はありますか？,easy,test
704,faq_388,記事ごとにおまかせ広告の表示をオフにすることはできますか？,easy,test
705,faq_388,手動でおまかせ広告を挿入する方法はありますか？,easy,test
706,faq_389,提携申請中のため、アイテムをPickできませんか？,easy,test
707,faq_389,審査が長期間承認されない場合、どうすればいいですか？,easy,test
708,faq_391,アイテムが否認された場合、なぜPickできないのですか？,easy,test
709,faq_391,否認されたアイテムをPickする方法はありますか？,easy,test
710,faq_391,アイテムが否認された場合、どのように対応すればよいですか？,easy,test
711,faq_391,否認されたアイテムに関する問題を解決するために、どのような手続きが必要ですか？,easy,test
712,faq_391,否認されたアイテムに関する問題を解決するために、どのようなサポートが提供されていますか？,easy,test
713,faq_391,否認されたアイテムをPickできない理由は何ですか？,easy,test
714,faq_397,リスティングNGキーワードとは、どのようなキーワードですか？,easy,test
715,faq_397,リスティング広告とは、具体的にどのような広告ですか？,easy,test
716,faq_397,リスティング広告で禁止されているキーワードを使用すると、どのような問題が起こりますか？,easy,test
717,faq_397,ブログのタイトルや本文中で、リスティングNGキーワードを使用しても問題はありませんか？,easy,test
718,faq_397,リスティング広告以外の方法で、キーワードを使用することは許可されていますか？,easy,test
719,faq_398,Ameba Pickを利用した記事が公開停止されましたが、なぜですか？,hard,test
720,faq_399,なぜAmeba Pickだけアフィリエイト広告に関するルールが厳しくなったのですか？,hard,test
721,faq_402,Pickしたアイテムを削除する方法はありますか？,easy,test
722,faq_403,楽天アフィリエイトIDの確認方法はどうすればいいですか？,easy,test
723,faq_403,楽天アフィリエイトIDをAmebaアプリで連携する手順を教えてください。,easy,test
724,faq_403,楽天アフィリエイトIDをパソコンで連携する方法を教えてください。,easy,test
725,faq_407,Ameba Pickの利用料金はいくらですか？,easy,test
726,faq_410,リンクをクリック（タップ）しても、スタッフブログにリンクしてしまう場合、どうすれば登録フォームを表示できますか？,easy,test
727,faq_410,登録とは別のアカウントでログインしている可能性がある場合、どうすれば登録アカウントでログインできますか？,easy,test
